data_series,data_series,avg,std
FreePhysicalMemorySize#PLAIN#JVM,CPU Kernel Processes#PLAIN#CENTOS,-0.9472803887179763,0.006418680474201513
FreePhysicalMemorySize#PLAIN#JVM,Free Memory#PLAIN#CENTOS,0.9966101531291323,5.293494323402289E-6
FreePhysicalMemorySize#PLAIN#JVM,CPU Interrupts#PLAIN#CENTOS,-0.9188174775343108,0.004173397266022105
FreePhysicalMemorySize#PLAIN#JVM,CPU User Processes#PLAIN#CENTOS,-0.9369841400048935,0.0022241462834951555
FreePhysicalMemorySize#PLAIN#JVM,Inactive Files#PLAIN#CENTOS,-0.9443474767943836,0.0015276897158973063
FreePhysicalMemorySize#PLAIN#JVM,Activated Virtual Pages#PLAIN#CENTOS,-0.9479882925786763,0.0016751813564042852
PageOut#PLAIN#CENTOS,ProcessCpuTime#PLAIN#JVM,0.9077893433984707,3.956358854740794E-4
PageOut#PLAIN#CENTOS,CPU Kernel Processes#PLAIN#CENTOS,0.9138197047423142,8.220240775118625E-4
PageOut#PLAIN#CENTOS,CPU Interrupts#PLAIN#CENTOS,0.9350472889909736,7.629058374061137E-4
PageOut#PLAIN#CENTOS,Free Virtual Pages#PLAIN#CENTOS,0.9320278218000329,4.364434011444862E-4
PageOut#PLAIN#CENTOS,CPU User Processes#PLAIN#CENTOS,0.9262246772924962,6.672310479000125E-4
PageOut#PLAIN#CENTOS,CPU I/O Wait Processes#PLAIN#CENTOS,0.9297665771725088,0.003476389643660726
SystemCpuLoad#PLAIN#JVM,CPU Idle Processes#DIFFERENCE#CENTOS,-0.9015896753009082,6.867153354523334E-4
NonHeapMemoryUsage.used#PLAIN#JVM,ProcessCpuTime#PLAIN#JVM,0.991046455379527,1.354457096973241E-6
NonHeapMemoryUsage.used#PLAIN#JVM,Buffers#PLAIN#CENTOS,0.9272077194127439,0.0030504379062853398
NonHeapMemoryUsage.used#PLAIN#JVM,CPU Kernel Processes#PLAIN#CENTOS,0.90559772479031,2.3189330395200888E-4
NonHeapMemoryUsage.used#PLAIN#JVM,CPU Interrupts#PLAIN#CENTOS,0.9508337396748101,4.3165133750819594E-4
NonHeapMemoryUsage.used#PLAIN#JVM,Free Virtual Pages#PLAIN#CENTOS,0.9475718535089364,4.760810295151455E-4
NonHeapMemoryUsage.used#PLAIN#JVM,CPU User Processes#PLAIN#CENTOS,0.9234376503578731,8.608460639383183E-5
TotalLoadedClassCount#PLAIN#JVM,LoadedClassCount#PLAIN#JVM,0.9999098405372218,7.809579109822986E-12
Cached Memory#PLAIN#CENTOS,Inactive Memory#PLAIN#CENTOS,0.995333266309163,2.17300550942628E-4
Cached Memory#PLAIN#CENTOS,CPU Kernel Processes#PLAIN#CENTOS,0.9746201270766904,1.1231949136506728E-4
Cached Memory#PLAIN#CENTOS,Free Memory#PLAIN#CENTOS,-0.9470495092230002,0.0012807691132487406
